salaryID,yearsatcompany,totalyearlycompensation,basesalary,stockgrantvalue,bonus
908,0,176000,110000,220000,10000
909,0,350000,165000,150000,25000
910,15,433000,250000,120000,63000
911,1,199000,199000,25000,25000
912,2,152000,129000,10000,13000
913,3,270000,180000,40000,50000
914,1,215000,0,0,0
915,3,150000,0,0,0
916,13,320000,190000,70000,55000
917,13,265000,190000,37000,36000
918,3,150000,120000,10000,20000
919,1,147000,130000,4000,13000
920,3,182000,128000,34000,20000
921,6,250000,0,0,0
922,11,330000,205000,125000,0
923,8,722000,258000,400000,64000
924,3,830000,200000,460000,170000
925,3,332000,203000,89000,40000
926,1,120000,0,0,0
927,2,200000,129000,15000,11000
928,3,197000,155000,19000,23000
929,3,205000,0,0,0
930,1,451000,0,0,0
931,12,325000,210000,60000,55000
932,6,350000,160000,190000,0
933,4,253000,150000,80000,27000
934,1,500000,210000,225000,4000
935,0,175000,150000,20000,5000
936,4,229000,142000,63000,23000
937,0,233000,146000,50000,22000
938,2,146000,116000,2000,2000
939,1,225000,175000,40000,25000
940,6,350000,0,0,0
941,7,228000,166000,30000,32000
942,0,165000,109000,30000,25000
943,1,230000,175000,30000,25000
944,0,168000,0,0,0
945,2,269000,151000,93000,25000
946,4,170000,0,0,0
947,10,335000,200000,90000,45000
948,0,151000,117000,19000,15000
949,5,155000,120000,20000,15000
950,6,179000,135000,32000,12000
951,4,218000,138000,80000,0
952,0,200000,0,0,0
953,3,250000,161000,65000,24000
954,20,365000,210000,100000,55000
955,1,168000,135000,20000,13000
956,1,135000,110000,15000,10000
957,6,170000,140000,15000,15000
958,5,600000,280000,250000,70000
959,1,525000,0,0,0
960,10,110000,0,0,0
961,0,246000,146000,75000,25000
962,4,185000,165000,4000,16000
963,1,150000,100000,40000,10000
964,1,150000,100000,40000,10000
965,1,514000,220000,250000,44000
966,0.8,172000,0,0,0
967,1,145000,114000,7000,24000
968,0,196000,109000,37000,50000
969,2,105000,90000,8000,7000
970,1,115000,100000,10000,5000
971,4,130000,108000,12000,10000
972,5,155000,120000,20000,15000
973,5,160000,128000,22000,10000
974,10,205000,150000,40000,15000
975,12,220000,160000,45000,15000
976,15,280000,175000,75000,30000
977,4,172000,142000,10000,20000
978,4,172000,142000,10000,20000
979,7,290000,0,0,0
980,3,145000,145000,30000,0
981,6,139000,119000,10000,10000
982,4,368000,203000,100000,65000
983,3,200000,155000,20000,25000
984,1,200000,140000,60000,0
985,2,166000,122000,30000,14000
986,1,150000,118000,20000,12000
987,3,160000,0,0,0
988,2,310000,195000,45000,48000
989,1,220000,205000,0,15000
990,2,800000,0,0,0
991,2,330000,200000,90000,40000
992,14,300000,0,0,0
993,8,140000,110000,20000,10000
994,5,270000,176000,70000,25000
995,5,270000,176000,70000,25000
996,1,210000,145000,50000,15000
997,4,290000,170000,100000,20000
998,1,150000,125000,0,25000
999,3,275000,0,0,0
1000,2,500000,212000,130000,54000
1001,3,450000,193000,220000,37000
1002,1,670000,230000,400000,40000
1003,6,380000,205000,100000,75000
1004,2,34000,30000,0,4000
1005,3,220000,159000,35000,25000
1006,3,212000,137000,55000,20000
1007,3,212000,137000,55000,20000
1008,0.5,350000,185000,120000,45000
1009,2.5,167000,140000,15000,14000
1010,2,165000,0,0,0
1011,1,150000,125000,20000,5000
1012,5,186000,145000,18000,23000
1013,1,105000,105000,0,0
1014,1,153000,121000,11000,21000
1015,1,149000,0,0,0
1016,1,300000,0,0,0
1017,5,285000,0,0,0
1018,3,127000,108000,8000,11000
1019,4,205000,0,0,0
1020,5,240000,173000,12000,43000
1021,6,149000,125000,10000,14000
1022,15,250000,0,0,0
1023,2,230000,151000,60000,19000
1024,2,300000,190000,100000,30000
1025,0,155000,106000,20000,18000
1026,10,250000,170000,55000,25000
1027,1,205000,115000,70000,20000
1028,0,240000,150000,55000,35000
1029,3,505000,0,0,0
1030,5,328000,164000,110000,54000
1031,1,115000,105000,0,10000
1032,1,260000,0,0,0
1033,0,172000,110000,37000,25000
1034,4,130000,130000,0,0
1035,2,130000,130000,0,0
1036,2,140000,115000,5000,25000
1037,2,190000,130000,50000,10000
1038,3,160000,160000,40000,20000
1039,5,195000,150000,20000,25000
1040,7,135000,135000,5000,13000
1041,2,180000,110000,50000,11000
1042,1,137000,112000,14000,11000
1043,2,470000,225000,200000,45000
1044,0,406000,0,0,0
1045,1,77000,77000,0,0
1046,2,170000,170000,0,30000
1047,3,478000,190000,250000,38000
1048,5,275000,226000,15000,34000
1049,1,140000,140000,40000,20000
1050,2,179000,120000,9000,20000
1051,0,293000,140000,139000,14000
1052,10,425000,220000,136000,69000
1053,6,280000,182000,63000,35000
1054,10,100000,33000,33000,33000
1055,10,100000,33000,33000,33000
1056,4.5,217000,121000,96000,0
1057,2,114000,114000,8000,4000
1058,30,320000,170000,70000,80000
1059,5,211000,146000,50000,15000
1060,1,220000,140000,70000,10000
1061,4,220000,180000,20000,20000
1062,11,365000,210000,100000,55000
1063,5,995000,500000,400000,50000
1064,1,265000,0,0,0
1065,3,262000,158000,20000,18000
1066,2,280000,160000,100000,20000
1067,0,235000,195000,40000,0
1068,6,170000,130000,25000,15000
1069,2,125000,114000,8000,3000
1070,0,141000,130000,0,11000
1071,1,189000,130000,46000,13000
1072,2,260000,144000,100000,16000
1073,2,220000,160000,30000,30000
1074,0,265000,150000,80000,15000
1075,3,178000,143000,21000,14000
1076,5,150000,120000,20000,10000
1077,0,248000,163000,45000,33000
1078,4,600000,0,0,0
1079,4,600000,0,0,0
1080,4,600000,0,0,0
1081,1,110000,85000,15000,2000
1082,1,326000,170000,130000,26000
1083,0,145000,0,0,0
1084,1,356000,205000,111000,40000
1085,1,150000,110000,0,0
1086,1,260000,180000,45000,35000
1087,0,230000,140000,70000,20000
1088,1,151000,108000,18000,25000
1089,0,171000,0,0,0
1090,3,200000,0,0,0
1091,5,350000,200000,100000,50000
1092,0,219000,145000,56000,18000
1093,20,500000,0,0,0
1094,2,140000,110000,5000,165000
1095,4,203000,122000,60000,17000
1096,3,425000,0,0,0
1097,6,330000,160000,170000,0
1098,3,188000,148000,20000,20000
1099,5,285000,125000,150000,10000
1100,2,600000,0,0,0
1101,8,204000,204000,125000,36000
1102,1,480000,192000,258000,30000
1103,3,250000,133000,23000,94000
1104,3,150000,132000,10000,13000
1105,3,298000,157000,137000,4000
1106,0,162000,109000,42000,11000
1107,1,500000,224000,250000,30000
1108,9,100000,50000,40000,10000
1109,7,170000,157000,0,13000
1110,1,400000,400000,0,0
1111,4,151000,151000,12000,10000
1112,0.7,305000,189000,75000,41000
1113,2,212000,0,0,0
1114,6,105000,96000,7000,2000
1115,7,108000,108000,0,13000
1116,4,175000,0,0,0
1117,4,175000,0,0,0
1118,12,260000,170000,55000,30000
1119,0.25,200000,150000,35000,15000
1120,1,220000,180000,40000,0
1121,5,230000,170000,22000,27000
1122,0,155000,155000,40000,50000
1123,4,151000,147000,0,4000
1124,3,190000,160000,0,30000
1125,0,165000,115000,38000,12000
1126,1,100000,0,0,0
1127,9,175000,175000,0,8000
1128,7,225000,166000,20000,20000
1129,4,328000,188000,108000,32000
1130,2,231000,140000,137000,25000
1131,1,88000,0,0,0
1132,2,125000,107000,0,15000
1133,5,145000,135000,0,10000
1134,0,129000,90000,30000,9000
1135,10,120000,120000,0,12000
1136,5,120000,100000,0,20000
1137,3,59000,59000,0,0
1138,1,480000,0,0,0
1139,6,610000,0,0,0
1140,2,250000,160000,70000,23000
1141,5,248000,148000,70000,30000
1142,4.5,100000,0,0,0
1143,0,95000,0,0,0
1144,3,180000,145000,13000,22000
1145,10,200000,150000,25000,25000
1146,3,190000,155000,17000,17000
1147,1,154000,125000,9000,20000
1148,0,215000,125000,38000,52000
1149,2,270000,180000,65000,25000
1150,3,90000,80000,0,10000
1151,1,125000,0,0,0
1152,8,218000,129000,67000,22000
1153,2,81000,45000,23000,12000
1154,0,165000,125000,0,0
1155,2,146000,127000,7000,12000
1156,1,200000,0,0,0
1157,0,172000,127000,20000,25000
1158,0.5,100000,0,0,0
1159,1,175000,122000,30000,12000
1160,0,224000,135000,69000,20000
1161,6,184000,140000,32000,12000
1162,2,192000,127000,45000,20000
1163,4,140000,115000,15000,10000
1164,7,156000,124000,20000,12000
1165,0,214000,109000,60000,45000
1166,5,167000,130000,23000,14000
1167,0,78000,60000,14000,14000
1168,2,80000,0,0,0
1169,2,180000,133000,37000,10000
1170,7,170000,145000,10000,15000
1171,0.5,40000,40000,0,0
1172,0.5,40000,40000,0,0
1173,1,165000,120000,30000,20000
1174,1,209000,129000,63000,17000
1175,2,104000,96000,0,8000
1176,1,155000,100000,45000,10000
1177,2,240000,0,0,0
1178,1,75000,0,0,0
1179,11,300000,0,0,0
1180,0,200000,125000,175000,20000
1181,1,120000,0,0,0
1182,5,640000,190000,400000,40000
1183,1,198000,120000,57000,21000
1184,1,102000,76000,14000,12000
1185,4,155000,133000,7000,14000
1186,0,340000,0,0,0
1187,2,311000,150000,140000,31000
1188,1,150000,130000,0,0
1189,2,310000,161000,130000,19000
1190,1,189000,189000,0,0
1191,0,454000,185000,269000,0
1192,2,520000,220000,300000,0
1193,3,300000,143000,80000,26000
1194,3,175000,145000,20000,10000
1195,0,134000,105000,29000,0
1196,0,166000,115000,40000,11000
1197,15,188000,150000,17000,20000
1198,2,260000,140000,100000,20000
1199,1,180000,149000,15000,15000
1200,2,165000,0,0,0
1201,0,130000,130000,0,0
1202,0,220000,155000,50000,15000
1203,2,210000,160000,30000,20000
1204,1,86000,0,0,0
1205,0,232000,0,0,0
1206,2,330000,160000,105000,65000
1207,3,155000,133000,6000,16000
1208,1,148000,120000,10000,18000
1209,1.6,49000,35000,1000,2000
1210,1,90000,90000,0,0
1211,3,116000,97000,8000,11000
1212,0,183000,120000,45000,18000
1213,0,172000,127000,30000,13000
1214,3,58000,42000,7000,9000
1215,4,193000,0,0,0
1216,12,400000,0,0,0
1217,2,208000,133000,60000,15000
1218,1,60000,0,0,0
1219,7,215000,153000,30000,21000
1220,2,170000,130000,30000,10000
1221,7,440000,180000,215000,45000
1222,4,148000,116000,10000,22000
1223,7,220000,170000,21000,26000
1224,0,183000,155000,25000,3000
1225,1,174000,129000,30000,15000
1226,2,302000,217000,50000,45000
1227,0,155000,125000,0,30000
1228,5,280000,0,0,0
1229,2,130000,121000,20000,8000
1230,5,298000,161000,27000,21000
1231,0,267000,153000,91000,23000
1232,6,600000,160000,440000,0
1233,1,238000,148000,75000,15000
1234,3,50000,29000,10000,8000
1235,4,52000,0,0,0
1236,1,270000,0,0,0
1237,15,445000,165000,245000,33000
1238,1,310000,160000,150000,0
1239,3,385000,160000,200000,25000
1240,5,190000,151000,35000,4000
1241,2,373000,0,0,0
1242,4,150000,125000,10000,15000
1243,4.5,254000,0,0,0
1244,4.5,380000,221000,90000,70000
1245,7,500000,0,0,0
1246,7,500000,0,0,0
1247,0,165000,130000,5000,15000
1248,4,331000,201000,80000,50000
1249,1,475000,180000,300000,0
1250,3,220000,185000,5000,30000
1251,1,235000,200000,15000,20000
1252,1,340000,185000,120000,35000
1253,4,245000,134000,112000,0
1254,0,108000,108000,15000,11000
1255,6,190000,140000,35000,15000
1256,2,240000,150000,0,0
1257,7,320000,0,0,0
1258,6,400000,190000,170000,40000
1259,2,700000,221000,300000,44000
1260,0,175000,125000,25000,25000
1261,13,275000,187000,50000,45000
1262,2,190000,130000,50000,10000
1263,3,191000,153000,36000,2000
1264,3,190000,145000,30000,15000
1265,1,225000,155000,59000,11000
1266,0,105000,90000,10000,5000
1267,1,112000,92000,12000,8000
1268,0,110000,96000,10000,4000
1269,2,210000,142000,57000,10000
1270,0,320000,0,0,0
1271,1,320000,0,0,0
1272,4,150000,125000,10000,15000
1273,3,270000,0,0,0
1274,20,770000,240000,400000,130000
1275,4,165000,121000,15000,10000
1276,2,143000,118000,50000,5000
1277,4,76000,49000,6000,6000
1278,2,270000,0,0,0
1279,1,243000,154000,78000,11000
1280,0,255000,160000,285000,184000
1281,1,250000,145000,65000,40000
1282,2,450000,195000,220000,35000
1283,6,505000,223000,200000,52000
1284,1,410000,220000,190000,0
1285,25,295000,195000,25000,75000
1286,0,170000,112000,22000,36000
1287,0,143000,105000,23000,15000
1288,1,260000,160000,100000,0
1289,1.5,144000,96000,33000,15000
1290,2,300000,170000,100000,30000
1291,1,190000,130000,40000,20000
1292,1,210000,149000,35000,25000
1293,13,400000,200000,150000,50000
1294,8,227000,0,0,0
1295,1,188000,125000,50000,12000
1296,12,238000,172000,40000,25000
1297,10,432000,248000,110000,74000
1298,1,225000,160000,40000,25000
1299,1,240000,171000,45000,24000
1300,1,330000,155000,105000,70000
1301,1,170000,108000,28000,34000
1302,2,216000,145000,51000,20000
1303,0,200000,130000,43000,27000
1304,9,206000,159000,20000,27000
1305,3,300000,180000,100000,20000
1306,3,350000,170000,150000,30000
1307,0,170000,0,0,0
1308,1,189000,130000,24000,35000
1309,2,178000,135000,30000,13000
1310,3,280000,130000,100000,50000
1311,2,191000,128000,50000,13000
1312,4,240000,135000,90000,25000
1313,3,720000,202000,360000,160000
1314,3,212000,168000,22000,22000
1315,9,345000,170000,150000,25000
1316,9,345000,170000,150000,25000
1317,0,215000,140000,43000,32000
1318,1,270000,160000,85000,18000
1319,1,223000,0,0,0
1320,5,400000,0,0,0
1321,5,222000,159000,20000,40000
1322,9,156000,120000,20000,16000
1323,5,320000,0,0,0
1324,5,320000,0,0,0
1325,2,93000,72000,12000,9000
1326,1,100000,80000,0,20000
1327,2,550000,550000,0,0
1328,1,232000,150000,60000,22000
1329,4,355000,190000,130000,35000
1330,4,355000,190000,130000,35000
1331,0,161000,110000,40000,11000
1332,2,220000,115000,90000,15000
1333,9,235000,170000,40000,25000
1334,3,198000,161000,24000,13000
1335,0,461000,210000,170000,81000
1336,2,500000,200000,255000,45000
1337,2,247000,0,0,0
1338,1.5,220000,150000,55000,15000
1339,1.5,250000,140000,100000,10000
1340,1,395000,180000,215000,0
1341,1,220000,155000,20000,45000
1342,1,380000,380000,0,0
1343,1,115000,105000,0,10000
1344,0.5,142000,0,0,0
1345,3,200000,160000,20000,20000
1346,1,300000,185000,90000,30000
1347,7,450000,450000,0,0
1348,0,190000,120000,50000,20000
1349,2,60000,0,0,0
1350,2,193000,120000,60000,13000
1351,2,155000,0,0,0
1352,0,350000,200000,130000,20000
1353,0,350000,200000,130000,20000
1354,2,250000,0,0,0
1355,3,192000,139000,53000,0
1356,16,315000,195000,80000,35000
1357,3,120000,115000,0,12000
1358,6,180000,144000,15000,12000
1359,5,196000,180000,16000,0
1360,8,162000,0,0,0
1361,5,350000,0,0,0
1362,0.5,391000,160000,171000,60000
1363,3,295000,0,0,0
1364,0.5,140000,140000,10000,0
1365,1,205000,130000,60000,15000
1366,2,200000,0,0,0
1367,2,220000,0,0,0
1368,4,185000,0,0,0
1369,4,295000,182000,73000,40000
1370,1,206000,120000,67000,19000
1371,0,600000,240000,300000,60000
1372,2,214000,142000,32000,40000
1373,2,146000,108000,30000,8000
1374,7,400000,0,0,0
1375,3,400000,0,0,0
1376,5,352000,182000,140000,30000
1377,1,202000,142000,49000,11000
1378,1,362000,194000,140000,28000
1379,3,255000,142000,0,0
1380,3,255000,142000,0,0
1381,0,203000,142000,31000,23000
1382,0,165000,109000,30000,25000
1383,6,261000,158000,75000,28000
1384,3,119000,104000,5000,10000
1385,0,150000,0,0,0
1386,2,225000,150000,60000,15000
1387,2,190000,131000,59000,0
1388,2,276000,159000,83000,34000
1389,4.5,233000,121000,112000,0
1390,1,237000,159000,65000,13000
1391,0,148000,108000,20000,20000
1392,0,152000,110000,12000,30000
1393,9,497000,222000,200000,75000
1394,16,300000,0,0,0
1395,0,235000,155000,40000,40000
1396,0,283000,170000,57000,63000
1397,1,160000,130000,10000,20000
1398,0,157000,109000,18000,30000
1399,2.5,220000,150000,50000,20000
1400,1,320000,190000,100000,30000
1401,5,250000,125000,100000,25000
1402,5,230000,0,0,0
1403,5,230000,0,0,0
1404,4,292000,250000,0,42000
1405,0,193000,145000,33000,15000
1406,1,233000,165000,50000,18000
1407,0,163000,120000,25000,18000
1408,2,124000,100000,24000,0
1409,2,400000,200000,180000,20000
1410,3,577000,187000,363000,27000
1411,1,160000,120000,40000,10000
1412,4,620000,0,0,0
1413,6,190000,150000,20000,20000
1414,1,94000,80000,6000,8000
1415,1,400000,0,0,0
1416,12,485000,345000,0,140000
1417,2,429000,160000,269000,0
1418,2,250000,140000,95000,15000
1419,1,281000,166000,75000,40000
1420,2,130000,108000,12000,10000
1421,3,325000,175000,100000,60000
1422,3,351000,214000,117000,20000
1423,1,325000,250000,75000,0
1424,1,140000,0,0,0
1425,1,140000,0,0,0
1426,1,251000,160000,75000,16000
1427,3,164000,145000,0,19000
1428,4,71000,0,0,0
1429,1,310000,175000,110000,25000
1430,3,253000,178000,50000,23000
1431,5,250000,150000,100000,0
1432,0,249000,130000,70000,50000
1433,1,160000,0,0,0
1434,3,116000,97000,8000,11000
1435,3,188000,148000,20000,20000
1436,3,188000,148000,20000,20000
1437,5,350000,0,0,0
1438,0,238000,135000,83000,20000
1439,6,490000,180000,280000,30000
1440,0,230000,135000,75000,20000
1441,0,136000,110000,15000,11000
1442,8,190000,145000,15000,25000
1443,3,340000,180000,160000,0
1444,6,365000,215000,75000,75000
1445,0.75,94000,80000,5000,8000
1446,3,230000,130000,100000,0
1447,2,157000,130000,12000,15000
1448,4,64000,38000,10000,8000
1449,6,180000,136000,14000,30000
1450,10,195000,145000,15000,35000
1451,0,111000,96000,7000,8000
1452,3,175000,0,0,0
1453,3,80000,0,0,0
1454,7,160000,130000,20000,10000
1455,0,218000,135000,63000,20000
1456,1,154000,0,0,0
1457,4,380000,185000,165000,28000
1458,8,887000,260000,550000,70000
1459,4.5,125000,0,0,0
1460,1,104000,0,0,0
1461,5,159000,135000,11000,13000
1462,1,60000,60000,0,0
1463,1,260000,170000,60000,25000
1464,1,125000,111000,10000,4000
1465,3,535000,181000,328000,26000
1466,5,272000,210000,28000,34000
1467,0,350000,350000,0,0
1468,1,210000,132000,42000,36000
1469,1,210000,132000,42000,36000
1470,1,113000,108000,7000,5000
1471,4,450000,0,0,0
1472,0,156000,108000,23000,25000
1473,7,270000,190000,40000,40000
1474,4,300000,170000,105000,25000
1475,4,350000,0,0,0
1476,3,230000,141000,89000,0
1477,2,186000,0,0,0
1478,2,115000,0,0,0
1479,2,115000,0,0,0
1480,5,310000,175000,99000,36000
1481,2,400000,193000,180000,27000
1482,3,325000,0,0,0
1483,2,410000,180000,200000,30000
1484,1,210000,145000,50000,15000
1485,1,145000,130000,0,15000
1486,8,247000,145000,102000,0
1487,1,280000,147000,125000,13000
1488,1,170000,0,0,0
1489,6,550000,220000,280000,50000
1490,2.5,125000,0,0,0
1491,1,185000,140000,5000,40000
1492,3,315000,280000,10000,25000
1493,2,258000,148000,90000,20000
